IDN4,obec,populace,centroid-lat,centroid-lon,obec_code,víťaz,Danko,Dubovský,Forró,Harabin,Korčok,Kotleba,Kubiš,Matovič,Náhlik,Pellegrini,Švec
529231,Vlača,226,49.0495947,21.5022913,529231.0,Korčok,0.85,3.42,0.0,12.82,38.46,0.0,3.42,4.27,0.85,35.9,0.0
529249,Vyšná Sitnica,344,49.1023984,21.7844161,529249.0,Pellegrini,0.0,1.75,0.58,5.26,18.13,0.58,2.34,3.51,0.0,67.84,0.0
529257,Vyšný Žipov,1142,48.9797062,21.5974116,529257.0,Pellegrini,0.24,0.48,0.0,13.29,24.64,0.72,1.45,2.17,0.0,56.76,0.24
529265,Zámutov,3290,48.8986082,21.5181532,529265.0,Pellegrini,0.13,0.39,0.0,10.84,14.88,0.65,1.83,7.05,0.26,63.97,0.0
529273,Závada (HE) - Завада,65,49.1759735,21.7847816,529273.0,Pellegrini,0.0,0.0,0.0,30.77,3.85,3.85,3.85,3.85,0.0,53.85,0.0
529281,Zlatník,76,48.9623234,21.5297795,529281.0,Pellegrini,0.0,0.0,0.0,21.43,16.67,0.0,0.0,2.38,0.0,59.52,0.0
529290,Žalobín,819,48.9730952,21.7468053,529290.0,Pellegrini,0.0,0.0,0.44,12.39,18.14,1.33,1.77,1.33,0.0,64.6,0.0
542652,Bánovce nad Bebravou,17311,48.7246135,18.249017,542652.0,Pellegrini,0.11,0.5,0.04,13.53,35.4,0.62,2.66,2.02,0.07,44.94,0.12
542661,Belince,364,48.4621908,18.0919359,542661.0,Pellegrini,0.0,0.0,0.0,10.11,28.09,0.56,0.0,1.12,0.0,60.11,0.0
542695,Biskupová,244,48.461475,17.9831958,542695.0,Pellegrini,0.84,0.0,0.0,14.29,33.61,0.0,1.68,0.84,0.0,48.74,0.0
542709,Blesovce,346,48.5559999,18.0408008,542709.0,Pellegrini,0.58,0.0,0.0,15.7,20.35,0.0,0.58,1.16,0.58,61.05,0.0
542717,Bojná,2028,48.5956803,18.0340825,542717.0,Pellegrini,0.0,0.66,0.0,16.85,20.57,1.64,0.77,0.88,0.0,58.42,0.22
542733,Bošany,4063,48.5760521,18.2483339,542733.0,Pellegrini,0.11,0.77,0.05,14.77,32.55,0.6,2.57,1.37,0.11,46.83,0.27
542741,Brezolupy,504,48.7000438,18.3052062,542741.0,Pellegrini,0.0,0.0,0.0,17.86,36.11,0.4,1.19,0.79,0.0,43.65,0.0
542776,Cimenná,101,48.7285345,18.1352636,542776.0,Pellegrini,0.0,0.0,0.0,12.73,27.27,1.82,5.45,1.82,0.0,50.91,0.0
542792,Čermany,364,48.4739641,18.0314655,542792.0,Pellegrini,0.51,0.0,0.0,18.46,25.13,0.0,3.08,1.54,0.0,51.28,0.0
542806,Čierna Lehota (BN),110,48.8705789,18.3374906,542806.0,Pellegrini,0.0,0.0,1.35,8.11,21.62,0.0,2.7,1.35,0.0,64.86,0.0
542822,Dežerice,1019,48.768986,18.2122072,542822.0,Korčok,0.0,0.2,0.0,12.53,42.22,0.4,1.62,4.65,0.2,38.18,0.0
542849,Dolné Naštice,588,48.6927758,18.2573146,542849.0,Pellegrini,0.0,1.06,0.0,13.73,39.44,0.7,1.76,1.06,0.0,41.9,0.35
542857,Dubnička,124,48.7756908,18.3066803,542857.0,Pellegrini,1.19,0.0,0.0,9.52,30.95,0.0,2.38,8.33,1.19,46.43,0.0
542873,Dvorec,475,48.7183654,18.2122481,542873.0,Pellegrini,0.0,0.0,0.41,21.58,25.31,0.83,1.24,0.83,0.0,49.79,0.0
542881,Hajná Nová Ves,340,48.5368454,18.0325544,542881.0,Pellegrini,0.0,0.0,0.66,21.05,13.82,0.0,1.32,0.0,0.0,63.16,0.0
542890,Haláčovce,369,48.705612,18.186839,542890.0,Pellegrini,0.0,2.94,0.0,17.65,30.0,0.0,1.18,1.76,0.0,46.47,0.0
542920,Horné Naštice,506,48.7430258,18.297906,542920.0,Korčok,0.75,0.0,0.0,16.92,45.86,0.75,2.26,1.88,0.0,31.58,0.0
542938,Horné Obdokovce,1490,48.5010338,18.0448135,542938.0,Pellegrini,0.0,0.15,0.31,17.2,22.89,0.92,1.54,2.46,0.31,54.22,0.0
542954,Horné Štitáre,607,48.524303,18.0582522,542954.0,Pellegrini,0.36,1.07,0.0,15.71,32.14,0.71,1.43,1.79,0.0,46.43,0.36
542962,Hradište (PE),1003,48.6880361,18.3654522,542962.0,Pellegrini,0.0,0.0,0.0,13.51,33.89,2.37,2.13,1.9,0.0,45.73,0.47
542971,Hrušovany,1092,48.4391836,18.0880054,542971.0,Pellegrini,0.0,0.93,0.0,16.39,27.0,0.0,2.61,2.23,0.37,50.28,0.19
543004,Chynorany,2725,48.6116239,18.2762899,543004.0,Pellegrini,0.24,1.3,0.16,14.61,37.09,0.49,2.44,3.57,0.24,39.69,0.16
543039,Kamanová,607,48.4713837,18.0932751,543039.0,Pellegrini,0.0,0.36,0.0,11.31,18.61,0.0,2.55,1.09,0.0,66.06,0.0
543047,Klátova Nová Ves,1611,48.5391229,18.3106458,543047.0,Pellegrini,0.0,0.87,0.0,16.79,21.02,0.37,1.99,1.24,0.12,57.59,0.0
543055,Kolačno,885,48.5786478,18.4151049,543055.0,Pellegrini,0.0,0.47,0.0,12.59,31.7,0.47,1.4,2.8,0.0,50.58,0.0
543063,Koniarovce,647,48.4301087,18.0857115,543063.0,Pellegrini,0.31,1.53,0.0,11.01,32.42,0.31,3.06,1.53,0.0,49.54,0.31
543071,Kovarce,1579,48.4859024,18.1896865,543071.0,Pellegrini,0.0,0.3,0.0,14.05,27.37,0.44,1.33,2.37,0.3,53.55,0.3
543080,Krásna Ves,496,48.8438728,18.230847,543080.0,Pellegrini,0.4,0.0,0.8,13.25,27.71,1.2,4.02,3.21,0.0,49.4,0.0
543101,Krnča,1366,48.5268427,18.2732971,543101.0,Pellegrini,0.0,0.3,0.0,16.54,21.46,0.3,1.19,2.38,0.3,57.53,0.0
543110,Krtovce,290,48.5374699,18.0099294,543110.0,Pellegrini,0.0,0.68,0.0,20.27,27.7,1.35,0.0,0.0,0.0,50.0,0.0
543136,Kšinná,486,48.8259327,18.3700221,543136.0,Pellegrini,0.0,0.0,0.0,15.5,34.88,0.0,1.55,1.16,0.0,46.9,0.0
543144,Hrišovce,285,48.9504433,20.9072754,543144.0,Korčok,0.0,0.0,0.0,5.63,47.18,2.11,1.41,2.11,0.0,41.55,0.0
543152,Chrasť nad Hornádom,904,48.916721,20.6971611,543152.0,Pellegrini,0.0,0.44,0.0,16.89,33.78,0.89,5.33,2.67,0.89,39.11,0.0
543161,Iliašovce,1006,48.9899435,20.5272494,543161.0,Korčok,0.0,0.26,0.0,11.28,43.59,0.26,2.82,2.56,0.51,38.46,0.26
543179,Jablonov,987,49.0311403,20.69896,543179.0,Pellegrini,0.0,0.32,0.0,13.55,36.77,0.0,1.61,2.58,0.0,45.16,0.0
543187,Jaklovce,1843,48.8759525,21.0050208,543187.0,Pellegrini,0.26,0.13,0.13,13.46,29.49,1.28,2.44,1.28,0.0,51.03,0.51
543195,Jamník (SN),1179,48.9421154,20.6615377,543195.0,Korčok,0.0,1.93,0.19,14.86,43.24,0.19,2.51,2.9,0.39,33.59,0.19
543209,Kaľava,395,48.9371401,20.8687583,543209.0,Pellegrini,0.0,0.0,0.0,21.99,17.73,0.0,0.0,2.13,0.0,58.16,0.0
543225,Klčov,630,49.0100666,20.6680205,543225.0,Korčok,0.0,0.4,0.0,7.94,42.06,0.79,3.57,3.17,0.0,42.06,0.0
543233,Kluknava,1528,48.9214159,20.9554482,543233.0,Pellegrini,0.14,0.57,0.14,12.16,31.82,0.28,1.56,1.84,0.14,51.06,0.28
543241,Kojšov,697,48.8039607,20.9970587,543241.0,Pellegrini,0.61,1.22,0.3,21.88,23.1,0.3,0.61,1.82,0.0,50.15,0.0
543250,Kolinovce,590,48.9243046,20.8465773,543250.0,Pellegrini,0.0,0.0,0.0,18.39,33.91,2.3,1.15,0.57,0.0,43.1,0.57
543268,Krompachy,8739,48.9040061,20.8757613,543268.0,Pellegrini,0.2,0.28,0.12,15.33,28.12,0.68,1.53,1.41,0.12,52.17,0.04
543276,Kurimany,369,49.0007972,20.5379163,543276.0,Korčok,0.0,4.17,0.0,9.26,58.33,0.93,1.39,7.41,0.93,17.59,0.0
543284,Letanovce,2265,48.9551106,20.4343886,543284.0,Korčok,0.0,2.62,0.0,8.65,54.33,0.2,1.61,3.62,1.61,27.36,0.0
543292,Levoča,14256,49.0583176,20.5980294,543292.0,Korčok,0.04,0.87,0.09,13.84,42.46,0.41,2.15,3.71,0.09,36.26,0.09
543306,Lieskovany,365,48.9271928,20.605952,543306.0,Korčok,0.0,0.53,0.0,12.7,52.91,1.59,0.53,3.7,0.0,28.04,0.0
543314,Lúčka (LE),114,49.041483,20.732753,543314.0,Pellegrini,0.0,0.0,0.0,19.05,25.4,0.0,1.59,0.0,0.0,53.97,0.0
543322,Margecany,1876,48.8993669,21.0153701,543322.0,Pellegrini,0.0,0.62,0.0,12.55,38.28,0.21,3.32,1.24,0.0,43.46,0.31
543331,Markušovce,4624,48.9041007,20.6189836,543331.0,Pellegrini,0.14,0.86,0.14,12.02,32.33,0.72,1.43,9.59,0.0,42.78,0.0
543349,Matejovce nad Hornádom,543,48.9076272,20.6774313,543349.0,Korčok,0.4,0.81,0.0,11.74,44.13,0.4,1.62,1.62,0.0,39.27,0.0
543357,Mlynky,512,48.8562681,20.4356544,543357.0,Pellegrini,0.0,0.4,0.0,16.27,36.11,1.19,3.57,0.4,0.0,42.06,0.0
543365,Mníšek nad Hnilcom,1816,48.8122937,20.8031182,543365.0,Pellegrini,0.0,0.26,0.26,16.14,20.63,1.59,2.12,5.03,0.26,53.7,0.0
543373,Nálepkovo,3630,48.8227525,20.6010898,543373.0,Pellegrini,0.2,0.2,0.0,13.61,29.19,1.38,1.58,4.14,0.2,49.11,0.39
543381,Nemešany,422,49.0086818,20.6843977,543381.0,Korčok,1.31,0.87,0.44,8.73,46.72,0.87,1.75,0.87,0.44,37.99,0.0
543390,Nižné Repaše,159,49.0974806,20.7134333,543390.0,Pellegrini,0.0,0.0,0.0,19.39,27.55,0.0,2.04,0.0,0.0,51.02,0.0
543403,Odorín,1005,48.9319342,20.6367223,543403.0,Korčok,0.0,1.97,0.22,12.66,44.32,1.31,3.28,3.28,0.0,32.75,0.22
543411,Olcnava,1040,48.9108919,20.7514149,543411.0,Pellegrini,0.48,0.72,0.0,17.15,27.54,0.24,2.66,2.42,0.0,48.79,0.0
543420,Oľšavica,256,49.090038,20.7517158,543420.0,Pellegrini,0.0,0.0,0.0,18.62,26.21,2.76,6.21,0.69,0.0,45.52,0.0
543438,Oľšavka (SN),186,48.9684437,20.8262039,543438.0,Korčok,0.0,1.05,0.0,16.84,38.95,5.26,1.05,0.0,0.0,36.84,0.0
543446,Ordzovany,158,49.0512674,20.7906419,543446.0,Korčok,0.0,0.0,0.0,13.7,41.1,2.74,6.85,5.48,0.0,30.14,0.0
543454,Pavľany,42,49.0632686,20.7228191,543454.0,Pellegrini,0.0,0.0,0.0,19.35,19.35,3.23,6.45,0.0,0.0,51.61,0.0
543462,Poľanovce,160,49.0343773,20.8552395,543462.0,Korčok,1.2,1.2,0.0,19.28,45.78,0.0,1.2,0.0,0.0,31.33,0.0
543471,Pongrácovce,127,49.0238693,20.8256469,543471.0,Korčok,0.0,0.0,0.0,33.33,37.88,0.0,6.06,4.55,0.0,18.18,0.0
543489,Poráč,1006,48.8774955,20.7257817,543489.0,Pellegrini,0.0,0.31,0.0,14.95,32.71,2.18,0.93,1.56,0.31,47.04,0.0
543497,Prakovce,3292,48.8028199,20.8859729,543497.0,Pellegrini,0.2,0.51,0.1,12.14,22.35,0.61,2.14,2.45,0.1,59.39,0.0
543501,Richnava,3171,48.9317355,20.9145849,543501.0,Pellegrini,0.32,0.32,0.0,15.81,24.84,1.29,2.26,11.94,0.32,42.9,0.0
543519,Rudňany,4789,48.8757732,20.6813758,543519.0,Pellegrini,0.0,0.48,0.0,17.1,23.23,1.94,1.29,4.19,0.32,51.29,0.16
543527,Slatvina,308,48.964314,20.8517484,543527.0,Korčok,0.0,0.62,0.0,14.37,51.25,1.88,3.12,0.0,0.0,28.75,0.0
543535,Slovinky,1794,48.865301,20.8060331,543535.0,Pellegrini,0.16,0.47,0.31,22.33,20.28,2.52,0.63,1.26,0.47,51.42,0.16
543551,Smolnícka Huta,485,48.7614169,20.7966339,543551.0,Pellegrini,0.0,0.0,0.0,12.32,41.3,1.45,0.0,2.17,0.0,42.75,0.0
543560,Smolník,986,48.7275564,20.7087786,543560.0,Korčok,0.0,0.59,0.3,11.24,38.46,1.18,5.03,3.85,0.89,38.46,0.0
543578,Spišské Podhradie,3791,49.0019083,20.7457218,543578.0,Pellegrini,0.0,1.92,0.0,14.98,34.24,0.59,2.36,1.99,0.15,43.69,0.07
543586,Spišské Tomášovce,2110,48.9496018,20.462064,543586.0,Korčok,0.32,2.54,0.0,12.54,45.4,0.79,1.11,5.24,0.32,31.43,0.32
543594,Spišské Vlachy,3387,48.9298992,20.8004375,543594.0,Korčok,0.0,0.77,0.08,15.69,41.81,0.39,2.32,2.09,0.23,36.55,0.08
543608,Spišský Hrhov,1743,48.9978494,20.6388299,543608.0,Korčok,0.0,0.64,0.16,14.67,42.74,1.28,1.12,4.47,0.16,34.77,0.0
543616,Spišský Hrušov,1286,48.9514643,20.699092,543616.0,Pellegrini,0.0,0.57,0.0,14.72,35.56,0.19,1.53,1.53,0.0,45.89,0.0
543624,Spišský Štvrtok,2578,49.0049324,20.4691787,543624.0,Korčok,0.28,0.7,0.0,12.52,48.96,0.56,1.67,3.89,0.0,31.29,0.14
543632,Stará Voda,190,48.8037318,20.6760316,543632.0,Korčok,0.0,1.16,0.0,17.44,40.7,1.16,1.16,0.0,0.0,38.37,0.0
543641,Studenec,482,49.0345729,20.763343,543641.0,Korčok,0.0,0.45,0.0,14.55,50.45,0.91,2.73,1.36,0.0,29.55,0.0
543659,Švedlár,2112,48.7999788,20.6830499,543659.0,Pellegrini,0.27,0.27,0.0,14.06,19.36,1.33,1.33,4.51,0.27,58.62,0.0
543667,Teplička,1157,48.8793978,20.567243,543667.0,Korčok,0.0,1.69,0.0,13.77,50.72,0.97,2.9,1.21,0.24,28.5,0.0
543675,Torysky - Торискы,327,49.1098224,20.6789312,543675.0,Pellegrini,0.0,1.2,0.0,25.3,19.88,1.2,1.81,3.01,0.0,47.59,0.0
543683,Úhorná,141,48.7067648,20.6621445,543683.0,Korčok,0.0,0.0,1.45,15.94,43.48,0.0,2.9,2.9,0.0,31.88,1.45
543691,Uloža,220,49.0440518,20.6384511,543691.0,Korčok,0.0,0.0,0.0,18.75,46.43,0.0,0.89,0.0,0.0,33.93,0.0
543705,Veľký Folkmar,884,48.8413792,21.0307535,543705.0,Pellegrini,0.0,0.0,0.23,14.88,30.0,0.47,3.02,1.4,0.0,50.0,0.0
543713,Vítkovce,634,48.9236933,20.7240086,543713.0,Pellegrini,0.0,0.0,0.0,14.17,35.83,0.83,4.17,3.33,0.0,41.67,0.0
543721,Vojkovce,422,48.9557529,20.8738419,543721.0,Korčok,0.0,1.0,0.0,17.5,44.5,0.0,2.0,2.0,0.0,33.0,0.0
543730,Sirník,567,48.5206923,21.8066828,543730.0,Pellegrini,0.0,0.0,9.09,12.99,24.68,0.65,0.65,4.55,1.3,45.45,0.65
543748,Slivník,751,48.5991206,21.5558348,543748.0,Pellegrini,0.65,0.0,0.0,4.21,29.13,0.32,2.27,5.83,0.0,57.61,0.0
543756,Slovenské Nové Mesto,1100,48.4204342,21.6789767,543756.0,Pellegrini,0.0,0.0,2.93,8.06,23.81,0.37,1.83,3.3,1.1,58.61,0.0
543764,Soľnička - Szolnocska,225,48.4841111,21.9614795,543764.0,Forró,0.0,0.0,49.15,1.69,8.47,5.08,0.0,3.39,0.0,32.2,0.0
543772,Somotor - Szomotor,1389,48.4071957,21.8205061,543772.0,Pellegrini,0.0,0.29,20.99,8.16,22.45,0.58,0.58,6.41,0.29,40.23,0.0
543781,Stankovce,150,48.7664237,21.6632539,543781.0,Korčok,0.0,1.79,0.0,8.93,50.0,0.0,3.57,0.0,0.0,35.71,0.0
543799,Strážne - Őrös,585,48.3781409,21.8542422,543799.0,Forró,0.0,0.0,74.21,5.26,6.32,0.0,0.53,3.16,0.0,10.53,0.0
543802,Streda nad Bodrogom - Bodrogszerdahely,2277,48.3698454,21.7589257,543802.0,Pellegrini,0.0,0.38,23.48,5.3,28.79,0.0,0.95,3.41,0.0,37.5,0.19
543811,Svinice - Szinyér,216,48.4451213,21.8846605,543811.0,Forró,0.0,0.0,72.88,0.0,5.08,0.0,0.0,1.69,1.69,18.64,0.0
543829,Trnávka (TV),172,48.7102212,21.6018633,543829.0,Pellegrini,1.32,0.0,0.0,11.84,25.0,0.0,2.63,5.26,0.0,53.95,0.0
543845,Veľaty,823,48.516827,21.6627568,543845.0,Pellegrini,0.36,0.73,0.0,12.36,32.73,0.73,0.73,3.64,0.0,48.73,0.0
543853,Veľké Kapušany - Nagykapos,8799,48.5432461,22.0728405,543853.0,Pellegrini,0.05,0.16,23.11,8.02,22.1,1.06,1.17,3.83,0.16,40.22,0.11
543861,Veľké Ozorovce,752,48.6639981,21.603784,543861.0,Pellegrini,0.79,0.39,0.39,18.9,22.83,0.0,0.79,2.76,0.0,53.15,0.0
543870,Veľké Raškovce - Nagyráska,287,48.5572597,21.9072534,543870.0,Forró,0.0,0.0,39.02,6.1,18.29,0.0,0.0,1.22,0.0,35.37,0.0
543888,Veľké Slemence - Nagyszelmenc,588,48.5017726,22.1321496,543888.0,Forró,0.0,0.0,62.39,4.59,2.75,1.83,0.92,2.75,0.0,24.77,0.0
543896,Veľké Trakany - Nagytárkány,1495,48.3886165,22.0908136,543896.0,Forró,0.0,0.0,49.06,7.17,11.32,0.0,0.0,3.02,0.0,29.43,0.0
543900,Veľký Horeš - Nagygéres,1022,48.3869644,21.9054848,543900.0,Pellegrini,0.0,1.2,31.14,9.58,12.57,0.6,0.6,2.4,0.0,41.92,0.0
543918,Veľký Kamenec - Nagykövesd,738,48.3615448,21.8139143,543918.0,Forró,0.0,1.27,62.42,5.1,10.83,0.0,0.64,1.27,0.0,18.47,0.0
543926,Viničky - Szőlőske,476,48.401397,21.7380376,543926.0,Pellegrini,0.0,0.0,20.0,11.85,22.22,0.0,0.0,2.96,0.0,42.96,0.0
543934,Višňov,250,48.7457058,21.6756896,543934.0,Pellegrini,0.0,2.44,0.0,10.98,29.27,0.0,3.66,2.44,0.0,51.22,0.0
543942,Vojany - Vaján,920,48.5687136,21.9951569,543942.0,Pellegrini,0.0,0.0,30.43,6.52,13.77,1.45,2.9,6.52,0.0,38.41,0.0
543951,Vojčice,2139,48.680318,21.7299521,543951.0,Pellegrini,0.0,0.89,0.18,16.01,22.42,1.6,1.78,3.02,0.0,54.09,0.0
543969,Vojka - Véke,518,48.4533689,21.9148552,543969.0,Forró,0.0,0.0,50.67,2.67,9.33,0.0,0.0,28.0,0.0,9.33,0.0
543977,Zatín - Zétény,751,48.480272,21.8860484,543977.0,Forró,1.44,0.0,56.12,6.47,8.63,0.0,0.0,2.16,0.0,25.18,0.0
543985,Zbehňov,358,48.6887175,21.626367,543985.0,Korčok,0.0,0.0,0.0,10.91,39.09,0.91,0.0,11.82,0.0,37.27,0.0
543993,Zemplín - Zemplén,353,48.4396986,21.7952436,543993.0,Pellegrini,0.0,0.0,29.41,3.53,15.29,1.18,0.0,1.18,0.0,49.41,0.0
544001,Zemplínska Nová Ves,920,48.5556146,21.6750002,544001.0,Pellegrini,0.31,0.31,0.0,12.26,29.87,0.31,1.89,4.72,0.63,49.69,0.0
544019,Zemplínska Teplica,1796,48.6533387,21.5670792,544019.0,Pellegrini,0.4,0.2,0.6,14.77,32.93,0.4,1.0,1.8,0.2,47.31,0.4
544027,Zemplínske Hradište,1128,48.5793695,21.7555805,544027.0,Pellegrini,0.0,0.27,1.59,11.67,29.71,0.8,0.8,2.39,0.27,52.52,0.0
544035,Zemplínske Jastrabie,643,48.4984968,21.7724407,544035.0,Pellegrini,0.0,1.05,0.0,11.58,24.74,0.0,2.63,1.05,0.0,58.95,0.0
544043,Zemplínsky Branč,504,48.5462057,21.7099513,544043.0,Pellegrini,0.0,0.79,0.0,14.29,23.02,2.38,0.79,2.38,2.38,53.97,0.0
544051,Vranov nad Topľou,21248,48.8771433,21.6830554,544051.0,Pellegrini,0.01,0.55,0.03,14.78,29.9,0.42,1.96,1.76,0.01,50.48,0.09
544060,Babie,230,49.0681585,21.4902437,544060.0,Pellegrini,0.0,0.0,0.0,12.75,35.29,1.96,0.0,0.98,0.0,49.02,0.0
544078,Banské,1906,48.8224135,21.5615255,544078.0,Pellegrini,0.0,0.0,0.0,15.65,13.48,0.87,1.96,1.52,0.0,66.52,0.0
544086,Benkovce,557,48.9445099,21.7103629,544086.0,Pellegrini,0.0,0.5,0.0,21.11,24.62,1.01,1.51,3.52,0.0,47.74,0.0
544094,Bystré,2745,49.0077455,21.5393001,544094.0,Pellegrini,0.1,0.7,0.0,11.75,22.11,0.1,2.39,2.29,0.2,60.26,0.1
544108,Cabov,383,48.7936289,21.6238319,544108.0,Pellegrini,0.0,1.56,0.0,16.15,19.27,0.52,1.56,2.6,0.52,57.81,0.0
544116,Čaklov,2687,48.8965011,21.6179521,544116.0,Pellegrini,0.0,0.13,0.0,15.22,24.67,0.13,1.57,9.45,0.0,48.82,0.0
544124,Čičava,1288,48.9273385,21.669388,544124.0,Pellegrini,0.0,1.87,0.47,16.36,22.43,0.0,0.0,9.35,0.0,49.53,0.0
544132,Čierne nad Topľou,719,48.9849268,21.5650905,544132.0,Pellegrini,0.0,0.85,0.28,10.54,24.22,0.57,1.42,1.71,0.0,60.4,0.0
544141,Ďapalovce,433,49.07296,21.744741,544141.0,Pellegrini,0.0,0.45,0.0,14.09,14.09,0.45,0.91,0.0,0.0,70.0,0.0
544159,Davidov,781,48.8253036,21.6157984,544159.0,Pellegrini,0.91,0.0,0.0,16.62,16.92,0.0,1.21,1.51,0.0,62.84,0.0
544167,Detrík,54,49.0420709,21.6256696,544167.0,Pellegrini,0.0,0.0,0.0,27.27,31.82,0.0,0.0,4.55,0.0,36.36,0.0
544175,Dlhé Klčovo,1372,48.8135989,21.7367889,544175.0,Pellegrini,0.0,0.39,0.0,16.93,21.4,0.58,1.36,2.14,0.0,57.2,0.0
544183,Ďurďoš,256,49.0517045,21.5262881,544183.0,Pellegrini,0.0,0.0,0.0,15.15,28.79,4.55,6.06,0.0,0.0,45.45,0.0
544191,Giglovce,146,49.0017889,21.7327571,544191.0,Pellegrini,0.0,0.0,0.0,17.14,12.86,0.0,0.0,1.43,0.0,68.57,0.0
544205,Girovce,55,49.0178393,21.7575681,544205.0,Pellegrini,0.0,0.0,0.0,8.33,13.89,2.78,2.78,2.78,0.0,69.44,0.0
544213,Hanušovce nad Topľou,3777,49.018878,21.4892091,544213.0,Pellegrini,0.26,0.43,0.0,10.35,28.7,0.43,1.48,3.22,0.09,55.04,0.0
544221,Hermanovce nad Topľou,688,48.9700136,21.4919869,544221.0,Pellegrini,0.32,0.64,0.0,13.1,31.95,0.0,1.28,2.24,0.0,50.48,0.0
544230,Hlinné,1887,48.9507068,21.5594235,544230.0,Pellegrini,0.25,0.49,0.0,9.09,25.55,0.49,1.23,8.35,0.0,54.55,0.0
545333,Dunajská Lužná,7622,48.0764527,17.2685638,545333.0,Korčok,0.0,0.95,0.49,8.83,63.05,0.3,2.14,1.6,0.11,22.55,0.0
545350,Hontianske Trsťany,306,48.2174981,18.7993079,545350.0,Pellegrini,0.0,1.83,0.0,15.85,34.76,2.44,2.44,2.44,0.0,40.24,0.0
545589,Cabaj-Čápor,4295,48.2404703,18.0209253,545589.0,Pellegrini,0.11,0.49,0.05,16.12,34.86,1.48,1.15,2.19,0.11,43.44,0.0
545635,Horné Lefantovce,861,48.4246833,18.1546406,545635.0,Pellegrini,0.0,1.43,0.0,10.98,32.46,0.0,3.1,1.43,0.0,50.12,0.48
545651,Veľké Držkovce,680,48.7323682,18.160187,545651.0,Pellegrini,0.0,0.3,0.0,15.09,31.36,0.59,3.25,2.66,0.0,46.75,0.0
545686,Melčice-Lieskové,1651,48.8598691,17.8887283,545686.0,Pellegrini,0.12,0.75,0.0,14.29,37.76,0.25,2.48,1.24,0.0,42.98,0.12
545741,Trenčianske Stankovce,3403,48.819706,17.9918298,545741.0,Korčok,0.12,0.91,0.0,13.08,42.55,0.48,3.51,1.33,0.12,37.89,0.0
545961,Turčianske Jaseno,419,49.0120753,19.0469465,545961.0,Korčok,0.0,0.47,0.0,17.67,42.33,0.47,1.4,0.47,0.47,36.74,0.0
546640,Dolný Lieskov,820,49.0314258,18.4276142,546640.0,Pellegrini,0.3,0.6,0.0,20.48,29.22,0.3,1.2,2.11,0.3,45.18,0.3
546682,Skalka nad Váhom,1166,48.9338353,18.0709703,546682.0,Pellegrini,0.0,0.86,0.0,13.3,39.38,0.86,2.42,1.73,0.17,41.28,0.0
547522,Bitarová,808,49.2077201,18.6715066,547522.0,Korčok,0.0,0.49,0.0,16.75,40.15,0.74,0.99,2.46,0.0,38.18,0.25
547557,Brezany,657,49.1890059,18.6660176,547557.0,Pellegrini,0.3,0.61,0.0,8.51,41.34,0.3,4.26,1.22,0.0,43.16,0.3
547590,Hričovské Podhradie,354,49.2167275,18.618287,547590.0,Pellegrini,0.0,1.14,0.0,11.43,19.43,1.14,1.14,1.14,0.0,64.57,0.0
547611,Ovčiarsko,709,49.2245164,18.6675378,547611.0,Korčok,0.0,0.57,0.28,14.25,41.88,0.0,1.14,1.99,0.0,39.89,0.0
547620,Paština Závada,244,49.203592,18.626844,547620.0,Pellegrini,0.0,0.78,0.0,20.16,34.88,0.0,0.0,0.0,0.0,44.19,0.0
555487,Igram,590,48.2749612,17.4589052,555487.0,Korčok,0.0,2.11,0.0,8.1,58.8,0.0,3.52,1.76,0.35,25.0,0.35
555495,Kaplna,944,48.2925926,17.4508056,555495.0,Korčok,0.0,1.62,0.0,10.39,48.5,0.23,1.39,2.77,0.0,35.1,0.0
555509,Zálesie (SC),2228,48.1653048,17.2783084,555509.0,Korčok,0.0,1.08,0.08,7.88,65.06,0.5,2.82,1.24,0.08,21.16,0.08
555517,Bellova Ves,326,48.0918914,17.5133239,555517.0,Korčok,0.0,0.0,3.12,14.37,48.12,0.0,2.5,3.75,0.62,27.5,0.0
555541,Dunajský Klátov - Dunatőkés,767,48.0292279,17.689441,555541.0,Forró,0.55,0.0,45.36,8.74,27.32,0.55,0.0,0.55,0.0,16.94,0.0
555568,Horné Mýto - Felsővámos,905,48.0161435,17.7409784,555568.0,Forró,0.0,1.16,56.65,7.51,12.14,1.16,0.0,1.73,0.0,19.65,0.0
555576,Trhová Hradská - Vásárút,2211,47.995263,17.765951,555576.0,Forró,0.21,0.21,57.98,3.36,14.92,0.21,0.63,0.84,0.0,21.64,0.0
555606,Macov - Macháza,446,48.02346,17.4329557,555606.0,Korčok,0.0,1.24,13.69,9.96,44.4,0.0,0.0,0.83,0.0,29.88,0.0
555649,Mad - Nagymad,571,47.9482902,17.6624425,555649.0,Forró,0.0,0.0,50.55,2.75,9.89,1.1,0.0,0.0,0.0,35.71,0.0
555665,Malé Dvorníky - Kisudvarnok,1182,48.0216939,17.6551582,555665.0,Forró,0.0,0.58,47.84,2.59,24.21,0.29,0.58,1.15,0.0,22.77,0.0
555673,Veľké Dvorníky - Nagyudvarnok,1374,48.0070929,17.6680694,555673.0,Forró,0.0,0.69,43.79,6.55,21.38,0.0,0.34,3.1,0.0,24.14,0.0
